election,contest,recap_csv_url,ed_csv_url,recap_pdf_url,ed_pdf_url,manual_pdf_url
"PRIMARY - JUNE 28, 2022",Bronx Democratic Male District Leader Democratic Leadership District 84,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800084Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2084%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800084Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2084%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800084Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2084%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800084Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2084%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Male District Leader Democratic Leadership District 87,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800087Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2087%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800087Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2087%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800087Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2087%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800087Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2087%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Male District Leader Democratic Leadership District 82 Part A,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/0120480082ABronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2082%20Part%20A%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/0120480082ABronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2082%20Part%20A%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/0120480082ABronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2082%20Part%20A%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/0120480082ABronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2082%20Part%20A%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Delegate to Judicial Convention 78th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01206000078Bronx%20Democratic%20Delegate%20to%20Judicial%20Convention%2078th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01206000078Bronx%20Democratic%20Delegate%20to%20Judicial%20Convention%2078th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01206000078Bronx%20Democratic%20Delegate%20to%20Judicial%20Convention%2078th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01206000078Bronx%20Democratic%20Delegate%20to%20Judicial%20Convention%2078th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Delegate to Judicial Convention 84th Assembly District,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01206000084Bronx%20Democratic%20Delegate%20to%20Judicial%20Convention%2084th%20Assembly%20District%20Manual%20Recount%20Recap.pdf
"PRIMARY - JUNE 28, 2022",Bronx Democratic County Committee 025/81,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01207681025Bronx%20Democratic%20County%20Committee%20025%2081%20Manual%20Recount%20Recap.pdf
"PRIMARY - JUNE 28, 2022",Bronx Democratic County Committee 035/81,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01207681035Bronx%20Democratic%20County%20Committee%20035%2081%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01207681035Bronx%20Democratic%20County%20Committee%20035%2081%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01207681035Bronx%20Democratic%20County%20Committee%20035%2081%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01207681035Bronx%20Democratic%20County%20Committee%20035%2081%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic County Committee 042/81,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01207681042Bronx%20Democratic%20County%20Committee%20042%2081%20Manual%20Recount%20Recap.pdf
"PRIMARY - JUNE 28, 2022",Bronx Democratic County Committee 043/81,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01207681043Bronx%20Democratic%20County%20Committee%20043%2081%20Manual%20Recount%20Recap.pdf
"PRIMARY - JUNE 28, 2022",Bronx Democratic County Committee 043/87,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01207687043Bronx%20Democratic%20County%20Committee%20043%2087%20Manual%20Recount%20Recap.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic Governor Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01300200000Kings%20Democratic%20Governor%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01300200000Kings%20Democratic%20Governor%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01300200000Kings%20Democratic%20Governor%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01300200000Kings%20Democratic%20Governor%20Citywide%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Lieutenant Governor Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01300300000Kings%20Democratic%20Lieutenant%20Governor%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01300300000Kings%20Democratic%20Lieutenant%20Governor%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01300300000Kings%20Democratic%20Lieutenant%20Governor%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01300300000Kings%20Democratic%20Lieutenant%20Governor%20Citywide%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Judge of the Civil Court - County Kings,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01301600012Kings%20Democratic%20Judge%20of%20the%20Civil%20Court%20-%20County%20Kings%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01301600012Kings%20Democratic%20Judge%20of%20the%20Civil%20Court%20-%20County%20Kings%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01301600012Kings%20Democratic%20Judge%20of%20the%20Civil%20Court%20-%20County%20Kings%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01301600012Kings%20Democratic%20Judge%20of%20the%20Civil%20Court%20-%20County%20Kings%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Member of the Assembly 43rd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000043Kings%20Democratic%20Member%20of%20the%20Assembly%2043rd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000043Kings%20Democratic%20Member%20of%20the%20Assembly%2043rd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000043Kings%20Democratic%20Member%20of%20the%20Assembly%2043rd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000043Kings%20Democratic%20Member%20of%20the%20Assembly%2043rd%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Member of the Assembly 46th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000046Kings%20Democratic%20Member%20of%20the%20Assembly%2046th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000046Kings%20Democratic%20Member%20of%20the%20Assembly%2046th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000046Kings%20Democratic%20Member%20of%20the%20Assembly%2046th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000046Kings%20Democratic%20Member%20of%20the%20Assembly%2046th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Member of the Assembly 50th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000050Kings%20Democratic%20Member%20of%20the%20Assembly%2050th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000050Kings%20Democratic%20Member%20of%20the%20Assembly%2050th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000050Kings%20Democratic%20Member%20of%20the%20Assembly%2050th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000050Kings%20Democratic%20Member%20of%20the%20Assembly%2050th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Member of the Assembly 51st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000051Kings%20Democratic%20Member%20of%20the%20Assembly%2051st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000051Kings%20Democratic%20Member%20of%20the%20Assembly%2051st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000051Kings%20Democratic%20Member%20of%20the%20Assembly%2051st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000051Kings%20Democratic%20Member%20of%20the%20Assembly%2051st%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Member of the Assembly 54th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000054Kings%20Democratic%20Member%20of%20the%20Assembly%2054th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000054Kings%20Democratic%20Member%20of%20the%20Assembly%2054th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000054Kings%20Democratic%20Member%20of%20the%20Assembly%2054th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000054Kings%20Democratic%20Member%20of%20the%20Assembly%2054th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Member of the Assembly 55th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000055Kings%20Democratic%20Member%20of%20the%20Assembly%2055th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000055Kings%20Democratic%20Member%20of%20the%20Assembly%2055th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000055Kings%20Democratic%20Member%20of%20the%20Assembly%2055th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000055Kings%20Democratic%20Member%20of%20the%20Assembly%2055th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Member of the Assembly 57th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000057Kings%20Democratic%20Member%20of%20the%20Assembly%2057th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000057Kings%20Democratic%20Member%20of%20the%20Assembly%2057th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000057Kings%20Democratic%20Member%20of%20the%20Assembly%2057th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000057Kings%20Democratic%20Member%20of%20the%20Assembly%2057th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Member of the Assembly 58th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000058Kings%20Democratic%20Member%20of%20the%20Assembly%2058th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000058Kings%20Democratic%20Member%20of%20the%20Assembly%2058th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000058Kings%20Democratic%20Member%20of%20the%20Assembly%2058th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000058Kings%20Democratic%20Member%20of%20the%20Assembly%2058th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic Member of the Assembly 60th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000060Kings%20Democratic%20Member%20of%20the%20Assembly%2060th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000060Kings%20Democratic%20Member%20of%20the%20Assembly%2060th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000060Kings%20Democratic%20Member%20of%20the%20Assembly%2060th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01302000060Kings%20Democratic%20Member%20of%20the%20Assembly%2060th%20Assembly%20District%20EDLevel.pdf,
